Bairros SP;Bairros Fortaleza;Bairros RJ;Causa Afastamento 1;Causa Afastamento 2;Causa Afastamento 3;Motivo Desligamento;CBO Ocupação 2002;CNAE 2.0 Classe;CNAE 95 Classe;Distritos SP;Vínculo Ativo 31/12;Faixa Etária;Faixa Hora Contrat;Faixa Remun Dezem (SM);Faixa Remun Média (SM);Faixa Tempo Emprego;Escolaridade após 2005;Qtd Hora Contr;Idade;Ind CEI Vinculado;Ind Simples;Mês Admissão;Mês Desligamento;Mun Trab;Município;Nacionalidade;Natureza Jurídica;Ind Portador Defic;Qtd Dias Afastamento;Raça Cor;Regiões Adm DF;Vl Remun Dezembro Nom;Vl Remun Dezembro (SM);Vl Remun Média Nom;Vl Remun Média (SM);CNAE 2.0 Subclasse;Sexo Trabalhador;Tamanho Estabelecimento;Tempo Emprego;Tipo Admissão;Tipo Estab;Tipo Estab;Tipo Defic;Tipo Vínculo;IBGE Subsetor;Vl Rem Janeiro SC;Vl Rem Fevereiro SC;Vl Rem Março SC;Vl Rem Abril SC;Vl Rem Maio SC;Vl Rem Junho SC;Vl Rem Julho SC;Vl Rem Agosto SC;Vl Rem Setembro SC;Vl Rem Outubro SC;Vl Rem Novembro SC;Ano Chegada Brasil;Ind Trab Intermitente;Ind Trab Parcial
                9997;                9997;                9997;99;99;99;11;641015;01156;00999;                9997;0;04;06;99;02;01;                  03;  44;  27;0;0;09;11;210745;999999;10;9999;0;   0;08;9997;0000000000,00;000000,00;0000002055,56;000001,45;0115600;                  01;02;     2,4;02;05;CAEPF               ;00;75;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001583,34;000002500,00;000002083,33;1198;0;0
                9997;                9997;                9997;99;99;99;21;622720;01610;00999;                9997;0;03;06;99;02;02;                  03;  44;  23;0;0;08;12;150470;999999;10;9999;0;   0;08;9997;0000000000,00;000000,00;0000001559,50;000001,10;0161003;                  01;07;     4,1;02;05;CAEPF               ;00;15;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001789,37;000001535,30;000001570,80;000001342,53;1198;0;0
                9997;                9997;                9997;99;99;99;21;622720;01610;00999;                9997;0;05;06;99;01;01;                  03;  44;  30;0;0;08;10;150470;999999;10;9999;0;   0;08;9997;0000000000,00;000000,00;0000001164,64;000000,82;0161003;                  01;07;     2,3;02;05;CAEPF               ;00;65;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001484,25;000001535,30;000000474,38;         n/d;1198;0;0
                9997;                9997;                9997;99;99;99;12;622005;01211;00999;                9997;0;06;06;01;01;01;                  03;  44;  40;0;0;10;12;521920;999999;10;9999;0;   0;02;9997;0000000683,23;000000,48;0000001123,53;000000,79;0121101;                  01;01;     2,4;02;05;CAEPF               ;00;75;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001275,35;000001412,00;1198;0;0
                9997;                9997;                9997;99;99;99;11;715210;41204;45217;                9997;0;04;05;99;02;01;                  03;  40;  27;1;0;03;04;311265;999999;10;9999;0;   0;08;9997;0000000000,00;000000,00;0000001834,00;000001,29;4120400;                  01;01;     1,0;04;06;CNO                 ;00;10;15;         n/d;         n/d;000001834,00;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;1198;0;0
                9997;                9997;                9997;99;99;99;11;514320;01512;00999;                9997;0;07;06;99;01;07;                  03;  44;  58;0;0;00;05;350130;999999;10;9999;0;   0;02;9997;0000000000,00;000000,00;0000001336,56;000000,94;0151201;                  01;01;   100,2;00;05;CAEPF               ;00;25;25;         n/d;         n/d;000001700,00;000001700,00;000000609,68;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;1198;0;0
                9997;                9997;                9997;99;99;99;12;262410;02209;00999;                9997;0;07;04;99;00;01;                  03;  22;  54;0;0;09;11;230780;999999;10;9999;0;   0;08;9997;0000000000,00;000000,00;0000000635,40;000000,45;0220999;                  01;02;     2,7;02;05;CAEPF               ;00;75;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000682,47;000000706,00;000000517,73;1198;0;1
                9997;                9997;                9997;99;99;99;11;514320;81290;74705;                9997;0;06;06;99;98;03;                  04;  44;  40;0;0;00;02;430320;999999;10;9999;0;   0;08;9997;0000000000,00;000000,00;0000000000,00;000000,00;8129000;                  01;01;     8,6;00;05;CAEPF               ;00;15;21;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;1198;0;0
                9997;                9997;                9997;99;99;99;11;622610;01342;13250;                9997;0;03;06;99;01;01;                  04;  44;  20;0;0;11;11;315150;999999;10;9999;0;   0;04;9997;0000000000,00;000000,00;0000000754,01;000000,53;0134200;                  01;04;     0,3;02;05;CAEPF               ;00;25;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000754,01;1198;0;0
                9997;                9997;                9997;99;99;99;21;621005;01512;00999;                9997;0;06;06;99;01;01;                  04;  44;  45;0;0;10;10;350270;999999;10;9999;0;   0;02;9997;0000000000,00;000000,00;0000001226,32;000000,86;0151201;                  01;01;     0,4;02;05;CAEPF               ;00;75;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001226,32;         n/d;1198;0;0
                9997;                9997;                9997;99;99;99;12;632325;02209;00999;                9997;0;06;06;01;01;01;                  04;  44;  41;0;0;10;12;230465;999999;10;9999;0;   0;08;9997;0000000592,13;000000,41;0000001047,61;000000,74;0220999;                  01;01;     2,2;02;05;CAEPF               ;00;25;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001138,71;000001412,00;1198;0;0
                9997;                9997;                9997;99;99;99;12;632325;02209;00999;                9997;0;05;06;01;01;01;                  04;  44;  34;0;0;10;12;230465;999999;10;9999;0;   0;08;9997;0000000592,13;000000,41;0000001047,61;000000,74;0220999;                  01;01;     2,2;02;05;CAEPF               ;00;25;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001138,71;000001412,00;1198;0;0
                9997;                9997;                9997;99;99;99;12;632325;02209;00999;                9997;0;06;06;01;01;01;                  04;  44;  42;0;0;10;12;230465;999999;10;9999;0;   0;08;9997;0000000592,13;000000,41;0000001047,61;000000,74;0220999;                  01;01;     2,2;02;05;CAEPF               ;00;25;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001138,71;000001412,00;1198;0;0
                9997;                9997;                9997;99;99;99;21;621005;01334;00999;                9997;0;03;06;99;01;01;                  04;  44;  24;0;0;10;12;320320;999999;10;9999;0;   0;08;9997;0000000000,00;000000,00;0000001135,47;000000,80;0133405;                  01;04;     2,1;02;05;CAEPF               ;00;15;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001141,01;000001129,92;1198;0;0
                9997;                9997;                9997;99;99;99;21;623115;01512;00999;                9997;0;05;06;02;02;01;                  04;  44;  30;0;0;10;12;421490;999999;10;9999;0;   0;02;9997;0000001177,98;000000,83;0000001467,99;000001,04;0151202;                  01;01;     2,7;02;05;CAEPF               ;00;15;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001613,00;000001613,00;1198;0;0
                9997;                9997;                9997;99;99;99;11;724115;42120;45233;                9997;0;06;06;99;04;02;                  04;  44;  46;0;0;06;11;220027;999999;10;2054;0;   0;08;9997;0000000000,00;000000,00;0000004196,66;000002,97;4212000;                  01;09;     5,1;02;01;CNPJ                ;00;10;15;         n/d;         n/d;         n/d;         n/d;         n/d;000002199,86;000005076,61;000005076,61;000005076,61;000003553,63;         n/d;1198;0;0
                9997;                9997;                9997;99;99;99;11;724115;42120;45233;                9997;0;06;06;99;04;02;                  04;  44;  44;0;0;06;11;220205;999999;10;2054;0;   0;08;9997;0000000000,00;000000,00;0000004196,66;000002,97;4212000;                  01;09;     5,1;02;01;CNPJ                ;00;10;15;         n/d;         n/d;         n/d;         n/d;         n/d;000002199,86;000005076,61;000005076,61;000005076,61;000003553,63;         n/d;1198;0;0
                9997;                9997;                9997;99;99;99;11;724315;42120;45233;                9997;0;07;06;99;05;01;                  04;  44;  50;0;0;08;11;290570;999999;10;2054;0;   0;08;9997;0000000000,00;000000,00;0000004479,31;000003,17;4212000;                  01;09;     2,4;02;01;CNPJ                ;00;10;15;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002081,93;000005678,00;000005678,00;000000189,27;1198;0;0
                9997;                9997;                9997;99;99;99;11;724315;42120;45233;                9997;0;07;06;99;05;01;                  04;  44;  55;0;0;08;11;290650;999999;10;2054;0;   0;04;9997;0000000000,00;000000,00;0000004479,31;000003,17;4212000;                  01;09;     2,4;02;01;CNPJ                ;00;10;15;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002081,93;000005678,00;000005678,00;000000189,27;1198;0;0
                9997;                9997;                9997;99;99;99;11;621005;01512;00999;                9997;0;05;06;04;03;03;                  04;  44;  32;0;0;05;12;520890;999999;10;9999;0;   0;08;9997;0000002416,67;000001,71;0000002488,10;000001,76;0151201;                  01;01;     7,0;02;05;CAEPF               ;00;25;25;         n/d;         n/d;         n/d;         n/d;000000080,65;000002500,00;000002500,00;000002500,00;000002500,00;000002500,00;000002500,00;1198;0;0
                9997;                9997;                9997;99;99;99;11;717020;47440;52442;                9997;0;04;06;99;03;03;                  04;  44;  26;0;0;00;08;350950;999999;10;2135;0;   0;04;9997;0000000000,00;000000,00;0000002285,71;000001,61;4744099;                  01;04;     7,4;00;01;CNPJ                ;00;10;16;000002100,00;000002100,00;000002100,00;000002100,00;000002100,00;000002100,00;000003400,00;000000070,00;         n/d;         n/d;         n/d;1198;0;0
                9997;                9997;                9997;99;99;99;11;715210;47440;52442;                9997;0;05;06;99;03;03;                  04;  44;  30;0;0;00;07;350950;999999;10;2135;0;   0;02;9997;0000000000,00;000000,00;0000002500,00;000001,77;4744099;                  01;04;     6,4;00;01;CNPJ                ;00;10;16;000002500,00;000002500,00;000002500,00;000002500,00;000002500,00;000002500,00;000000083,33;         n/d;         n/d;         n/d;         n/d;1198;0;0
                9997;                9997;                9997;99;99;99;11;717020;41204;45217;                9997;0;06;05;02;02;06;                  04;  40;  40;0;0;00;12;150080;999999;10;2062;0;   0;09;9997;0000001198,07;000000,84;0000001977,05;000001,40;4120400;                  01;05;    38,7;00;01;CNPJ                ;00;10;15;000001965,09;000001897,33;000001965,09;000001965,09;000001965,09;000001965,09;000001965,09;000002683,51;000002161,59;000001930,24;000002063,34;1198;0;0
                9997;                9997;                9997;99;99;99;11;621005;01512;00999;                9997;0;07;06;99;02;08;                  04;  44;  55;0;0;00;11;520485;999999;10;9999;0;   0;08;9997;0000000000,00;000000,00;0000001600,27;000001,13;0151202;                  01;01;   320,7;00;05;CAEPF               ;00;25;25;000001412,00;000001412,00;000001412,00;000001882,67;000001412,00;000001412,00;000001412,00;000002447,47;         n/d;         n/d;         n/d;1198;0;0
                9997;                9997;                9997;99;99;99;11;632325;02209;00999;                9997;0;06;06;02;01;02;                  04;  44;  47;0;0;09;12;230470;999999;10;9999;0;   0;08;9997;0000001223,74;000000,86;0000001188,44;000000,84;0220999;                  01;01;     3,0;02;05;CAEPF               ;00;25;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000706,00;000001412,00;000001412,00;1198;0;0
                9997;                9997;                9997;99;99;99;21;621005;01113;00999;                9997;0;06;06;99;02;01;                  04;  44;  48;0;0;09;09;500540;999999;10;9999;0;   0;08;9997;0000000000,00;000000,00;0000001950,10;000001,38;0111302;                  01;03;     0,8;02;05;CAEPF               ;00;75;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001950,10;         n/d;         n/d;1198;0;0
                9997;                9997;                9997;99;99;99;12;623015;01512;00999;                9997;0;06;06;99;02;01;                  04;  44;  46;0;0;10;11;521310;999999;10;9999;0;   0;08;9997;0000000000,00;000000,00;0000002118,00;000001,50;0151202;                  01;01;     2,0;02;05;CAEPF               ;00;75;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002118,00;000002118,00;1198;0;0
                9997;                9997;                9997;99;99;99;11;710205;41204;45217;                9997;0;07;06;99;04;02;                  04;  44;  58;1;0;06;11;220770;999999;10;9999;0;   0;02;9997;0000000000,00;000000,00;0000003008,58;000002,13;4120400;                  01;01;     4,9;02;06;CNO                 ;00;10;15;         n/d;         n/d;         n/d;         n/d;         n/d;000002762,98;000003069,98;000003069,98;000003069,98;000003069,98;         n/d;1198;0;0
                9997;                9997;                9997;99;99;99;21;622020;01211;00999;                9997;0;04;06;05;04;01;                  04;  44;  28;0;0;10;12;315550;999999;10;9999;0;   0;08;9997;0000003222,41;000002,28;0000003484,20;000002,47;0121101;                  01;05;     1,4;02;05;CAEPF               ;00;25;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000170,00;000003745,99;1198;0;0
                9997;                9997;                9997;99;99;99;21;622020;01211;00999;                9997;0;04;06;99;01;01;                  04;  44;  28;0;0;10;11;316210;999999;10;9999;0;   0;08;9997;0000000000,00;000000,00;0000001023,18;000000,72;0121101;                  01;05;     0,4;02;05;CAEPF               ;00;75;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000085,00;000001023,18;1198;0;0
